Bait_full_name (and modifications, batch id)	Bait	Prey	Interaction_type	log2FC	pvalue	log2FC(noR_for_direct)	pvalue(noR_for_direct)	log2FC(R_for_direct)	pvalue(R_for_direct)	in_CORUM	CORUM_complex	in_Mentha	Mentha_score	in_HI	in_HIPPIE	HIPPIE_score	in_recY2H	recY2H_score	PPI_support	Life_cycle_step	bait_eclipped	prey_eclipped	Bait_targets_cnt	Prey_targets_cnt	shared_targets	Bait_main_location	Prey_main_location	Bait_main_location(nucl/cyto)	Prey_main_location(nucl/cyto)	Prey_is_RBP	Prey_HydRa_score	Prey_PSP_PScore	Bait_Disgenet_disease_#1	Bait_Disgenet_disease_#2	Prey_Disgenet_disease_#1	Prey_Disgenet_disease_#2	Prey_SAFE_localization	Prey_MMF_localization	Bait_SAFE_localization	Bait_MMF_localization	Prey_NMF_localization_2018
SRSF5	SRSF5	EIF3A	RNA mediated	2.32015183018715	0.0042669468139622	2.32015183018715	0.0042669468139622	2.32015183018715	0.0042669468139622	False		False		False	False		False		False	splicing	False	False				Nucleoplasm	Cytosol;Nucleoplasm	nucleus	nucleus&cytoplasm	1.0	0.9996758431413728	6.92	Encephalopathy, Toxic	Toxic Encephalitis	Malignant neoplasm of prostate	Malignant neoplasm of breast	cytoplasmic ribonucleoprotein granule	cytoplasmic ribonucleoprotein granule			 cytoplasmic stress granule
SRSF5	SRSF5	EIF3B	RNA mediated	2.4815814823299	0.0050371774164051	2.4815814823299	0.0050371774164051	2.4815814823299	0.0050371774164051	False		False		False	False		False		False	splicing	False	False				Nucleoplasm	Nucleoplasm	nucleus	nucleus	1.0	0.9992731404104596	0.44	Encephalopathy, Toxic	Toxic Encephalitis	HIV Coinfection	Glioblastoma	no prediction	nucleolus			 cytoplasmic stress granule
SRSF5	SRSF5	EIF3C	RNA mediated	2.23446552884104	0.0043298508026362	2.23446552884104	0.0043298508026362	2.23446552884104	0.0043298508026362	False		False		False	False		False		False	splicing	False	False				Nucleoplasm	Cytosol	nucleus	cytoplasm	1.0	0.9990114407752512	0.28	Encephalopathy, Toxic	Toxic Encephalitis	Liver carcinoma	Malignant neoplasm of breast	-	cytoplasmic ribonucleoprotein granule			 cytoplasmic stress granule
SRSF5	SRSF5	EIF3G	Direct	2.79711908617294	0.0045408577336808	2.6131457975084	0.0045408577336808	2.79711908617294	0.0045408577336808	False		False		False	False		False		False	splicing	False	True		229.0		Nucleoplasm	Cytosol	nucleus	cytoplasm	1.0	1.0	-0.05	Encephalopathy, Toxic	Toxic Encephalitis	Narcolepsy	Narcolepsy 1	cytoplasmic ribonucleoprotein granule	cytoplasmic ribonucleoprotein granule			 cytoplasmic stress granule
SRSF5	SRSF5	EIF3I	RNA mediated	2.56096695912564	0.0041806999270811	2.56096695912564	0.0041806999270811	2.56096695912564	0.0041806999270811	False		False		False	False		False		False	splicing	False	False				Nucleoplasm	Cytosol	nucleus	cytoplasm	1.0	0.999301413242653	0.83	Encephalopathy, Toxic	Toxic Encephalitis	Malignant tumor of colon	melanoma					 cytoplasmic stress granule
SRSF5	SRSF5	EIF3K	RNA mediated	2.226680457067	0.0053536014238149	2.226680457067	0.0053536014238149	2.226680457067	0.0053536014238149	False		False		False	False		False		False	splicing	False	False				Nucleoplasm	Cytosol	nucleus	cytoplasm	1.0	0.9960012746303548	-1.41	Encephalopathy, Toxic	Toxic Encephalitis	Myasthenia Gravis	Congestive heart failure	-	nuclear outer membrane-ER membrane network			 cytoplasmic stress granule
SRSF5	SRSF5	EIF4G1	RNA mediated	1.85560467738944	0.0062815132573082	1.85560467738944	0.0062815132573082	1.85560467738944	0.0062815132573082	False		False		False	False		False		False	splicing	False	False				Nucleoplasm	Cytosol	nucleus	cytoplasm	1.0	0.9594770133350012		Encephalopathy, Toxic	Toxic Encephalitis	PARKINSON DISEASE 18	Colorectal Carcinoma					 cytoplasmic stress granule
SRSF5	SRSF5	FUS	Direct	3.15212086751279	0.0041230295301116	2.01831651267304	0.007835739882747	3.15212086751279	0.0041230295301116	False		False		False	False		False		False	splicing	False	True		414.0		Nucleoplasm	Nucleoplasm	nucleus	nucleus	1.0	0.999776409897362	13.96	Encephalopathy, Toxic	Toxic Encephalitis	Amyotrophic Lateral Sclerosis	TREMOR, HEREDITARY ESSENTIAL, 4	paraspeckles	nuclear body			 ribonucleoprotein complex
SRSF5	SRSF5	HNRNPL	RNA shielded	2.08544611878467	0.0049374098930542	2.08544611878467	0.0049374098930542	2.08544611878467	0.0049374098930542	False		False		False	False		False		False	splicing	False	True		2413.0		Nucleoplasm	Nucleoplasm	nucleus	nucleus	1.0	0.9997077182591844	6.71	Encephalopathy, Toxic	Toxic Encephalitis	Malignant neoplasm of breast	Breast Carcinoma	paraspeckles	nuclear body			 ribonucleoprotein complex
SRSF5	SRSF5	IGKV1D-33;IGKV1-33	RNA shielded	2.60064261582303	0.0060170406696554	2.60064261582303	0.0060170406696554	2.60064261582303	0.0060170406696554	False		False		False	False		False		False	splicing	False	False				Nucleoplasm		nucleus					Encephalopathy, Toxic	Toxic Encephalitis	No Disgenet record	No Disgenet record					
SRSF5	SRSF5	KHDRBS3	RNA shielded	1.85444142794665	0.0042593711159005	1.85444142794665	0.0042593711159005	1.85444142794665	0.0042593711159005	False		False		False	False		False		False	splicing	False	False				Nucleoplasm	Nucleoplasm	nucleus	nucleus	1.0	0.9986076737165214	3.94	Encephalopathy, Toxic	Toxic Encephalitis	Malignant neoplasm of breast	Absence Epilepsy					 ribonucleoprotein complex
SRSF5	SRSF5	LUC7L	RNA shielded	1.89398721993526	0.0049906071821381	1.89398721993526	0.0049906071821381	1.89398721993526	0.0049906071821381	False		False		False	False		True	9.95	True	splicing	False	False				Nucleoplasm	Nucleoplasm	nucleus	nucleus	1.0	0.9996468309380466	2.74	Encephalopathy, Toxic	Toxic Encephalitis	Malaria	alpha-Thalassemia					
SRSF5	SRSF5	NONO	Direct	4.06739781949087	0.0030003500327962	4.06739781949087	0.0030003500327962	3.39361456125899	0.0031135899792972	False		False		False	False		False		False	splicing	False	True		1608.0		Nucleoplasm	Nucleoplasm	nucleus	nucleus	1.0	0.998954899067246	7.53	Encephalopathy, Toxic	Toxic Encephalitis	MENTAL RETARDATION, X-LINKED, SYNDROMIC 34	MiT family translocation renal cell carcinoma	paraspeckles	nuclear body			 ribonucleoprotein complex
SRSF5	SRSF5	PRRC2A	RNA shielded	2.2415201269525	0.004302772107122	2.2415201269525	0.004302772107122	2.2415201269525	0.004302772107122	False		False		False	False		False		False	splicing	False	False				Nucleoplasm	Cytosol	nucleus	cytoplasm			6.59	Encephalopathy, Toxic	Toxic Encephalitis	Malignant neoplasm of breast	Rheumatoid Arthritis	cytoplasmic ribonucleoprotein granule	cytoplasmic ribonucleoprotein granule			 cytoplasmic stress granule
SRSF5	SRSF5	PSPC1	Direct	2.98136914017479	0.0029534438614039	2.98136914017479	0.0029534438614039	2.53578210266324	0.0033409941851678	False		False		False	False		False		False	splicing	False	False				Nucleoplasm	Nucleoplasm	nucleus	nucleus	1.0	0.9995045615547902	5.04	Encephalopathy, Toxic	Toxic Encephalitis	Colorectal Carcinoma	Liver carcinoma	paraspeckles	nuclear body			 ribonucleoprotein complex
SRSF5	SRSF5	RBMX	RNA shielded	2.68162448088169	0.0065278019848368	2.68162448088169	0.0065278019848368	2.68162448088169	0.0065278019848368	False		False		False	False		False		False	splicing	False	False				Nucleoplasm	Nucleoplasm	nucleus	nucleus	1.0	0.9997364355265932	6.92	Encephalopathy, Toxic	Toxic Encephalitis	MENTAL RETARDATION, X-LINKED, SYNDROMIC 11	Blepharophimosis	paraspeckles	nuclear body			 cytoplasmic ribonucleoprotein granule
SRSF5	SRSF5	RBMXL1	RNA shielded	1.83540331828406	0.007907193569242	1.83540331828406	0.007907193569242	1.83540331828406	0.007907193569242	False		False		False	False		False		False	splicing	False	False				Nucleoplasm	Nucleoplasm	nucleus	nucleus	1.0	0.99945047241194	7.09	Encephalopathy, Toxic	Toxic Encephalitis	Ulcerative Colitis	Crohn Disease					
SRSF5	SRSF5	SAFB	RNA shielded	2.40976491439271	0.0065383569985977	2.40976491439271	0.0065383569985977	2.40976491439271	0.0065383569985977	False		False		False	False		False		False	splicing	False	True		229.0		Nucleoplasm	Nucleoplasm	nucleus	nucleus	1.0	0.9995152384280592	7.46	Encephalopathy, Toxic	Toxic Encephalitis	Malignant neoplasm of breast	Breast Carcinoma	chromatin, nucleoplasm	nuclear body			
SRSF5	SRSF5	SAFB2	RNA shielded	2.66927607966971	0.0058190896560058	2.66927607966971	0.0058190896560058	2.66927607966971	0.0058190896560058	False		False		False	False		False		False	splicing	False	True		763.0		Nucleoplasm	Nucleoplasm	nucleus	nucleus	1.0	0.9993807113973812	6.73	Encephalopathy, Toxic	Toxic Encephalitis	Malignant neoplasm of breast	Breast Cancer, Familial	chromatin, nucleoplasm	nuclear body			
SRSF5	SRSF5	SFPQ	Direct	3.19457951702418	0.0031135899792972	3.1961316695406	0.0031135899792972	3.19457951702418	0.0031135899792972	False		True	0.081	False	True	0.49	False		True	splicing	False	True		724.0		Nucleoplasm	Nucleoplasm	nucleus	nucleus	1.0	0.9988658566417388	7.67	Encephalopathy, Toxic	Toxic Encephalitis	MiT family translocation renal cell carcinoma	Arsenic Poisoning, Inorganic	paraspeckles	nuclear body			 ribonucleoprotein complex
SRSF5	SRSF5	SRSF4	Direct	5.43745549440434	0.0033135677199512	3.90889116561337	0.005687267815425	5.43745549440434	0.0033135677199512	True	Spliceosome,PGC-1-SRp40-SRp55-SRp75 complex	False		False	False		True	8.85	True	splicing	False	False				Nucleoplasm	Nuclear speckles	nucleus	nucleus	1.0	1.0	2.72	Encephalopathy, Toxic	Toxic Encephalitis	Hepatitis C	Hepatitis B	chromatin, nucleoplasm	nuclear body			
SRSF5	SRSF5	SRSF5	Direct	3.352244656858	0.0001085540599218	6.37346046724207	0.0029296753174506	3.352244656858	0.0001085540599218	True	Spliceosome,PGC-1-SRp40-SRp55-SRp75 complex	False		False	False		False		True	splicing	False	False				Nucleoplasm	Nucleoplasm	nucleus	nucleus	1.0	1.0	2.1	Encephalopathy, Toxic	Toxic Encephalitis	Encephalopathy, Toxic	Toxic Encephalitis					
SRSF5	SRSF5	TAF15	Direct	3.03162791165318	0.005767387161078	2.34963464571984	0.0087764266502937	3.03162791165318	0.005767387161078	False		False		False	False		False		False	splicing	False	True		445.0		Nucleoplasm	Nucleoplasm	nucleus	nucleus	1.0	1.0	18.48	Encephalopathy, Toxic	Toxic Encephalitis	Amyotrophic Lateral Sclerosis	Extraskeletal Myxoid Chondrosarcoma	paraspeckles	nuclear body			 ribonucleoprotein complex
SRSF5	SRSF5	YLPM1	RNA shielded	2.7686848177012	0.0055600475388305	2.7686848177012	0.0055600475388305	2.7686848177012	0.0055600475388305	False		False		False	False		False		False	splicing	False	False				Nucleoplasm	Nuclear speckles;Nucleoplasm	nucleus	nucleus	1.0	0.9926442858340108	3.99	Encephalopathy, Toxic	Toxic Encephalitis	Major Depressive Disorder	Leukemia, Myelocytic, Acute	paraspeckles	nuclear body			 ribonucleoprotein complex
SRSF5	SRSF5	ZBTB11	RNA shielded	6.32223026058041	0.0028931520776402	6.32223026058041	0.0028931520776402	6.32223026058041	0.0028931520776402	False		False		False	False		False		False	splicing	False	False				Nucleoplasm	Nucleoplasm	nucleus	nucleus				Encephalopathy, Toxic	Toxic Encephalitis	Gastrointestinal Stromal Sarcoma	Dysarthria	no prediction	nucleoplasm			
SYMPK	SYMPK	ACIN1	RNA shielded	1.98565329102859	0.0138959632381604	1.98565329102859	0.0138959632381604	1.98565329102859	0.0138959632381604	False		False		False	False		False		False	3' end processing	False	False				Nucleoplasm	Nucleoplasm	nucleus	nucleus			2.61	Malignant neoplasm of stomach	Hereditary Diffuse Gastric Cancer	Colorectal Carcinoma	Adolescent idiopathic scoliosis	splicing speckles, nucleolus	nuclear body	splicing speckles, nucleolus	nuclear body	
SYMPK	SYMPK	AKAP17A	RNA shielded	1.66322118002885	0.010951280251668	1.66322118002885	0.010951280251668	1.66322118002885	0.010951280251668	False		False		False	False		False		False	3' end processing	False	False				Nucleoplasm	Nuclear speckles	nucleus	nucleus	1.0	0.9856287126230344	2.95	Malignant neoplasm of stomach	Hereditary Diffuse Gastric Cancer	Adult Liver Carcinoma	X-linked agammaglobulinemia	splicing speckles, nucleolus	nuclear body	splicing speckles, nucleolus	nuclear body	 nucleus
SYMPK	SYMPK	ARGLU1	RNA shielded	3.13553241146207	0.00343799482366	3.13553241146207	0.00343799482366	3.13553241146207	0.00343799482366	False		False		False	False		False		False	3' end processing	False	False				Nucleoplasm	Nucleoplasm	nucleus	nucleus	1.0	1.0	3.53	Malignant neoplasm of stomach	Hereditary Diffuse Gastric Cancer	Malignant neoplasm of breast	Breast Carcinoma			splicing speckles, nucleolus	nuclear body	
SYMPK	SYMPK	CHTOP	RNA shielded	1.89871800843664	0.0122839805055936	1.89871800843664	0.0122839805055936	1.89871800843664	0.0122839805055936	False		False		False	False		False		False	3' end processing	False	False				Nucleoplasm	Nuclear speckles	nucleus	nucleus	1.0	0.9996556546592048	3.17	Malignant neoplasm of stomach	Hereditary Diffuse Gastric Cancer	Fibrodysplasia Ossificans Progressiva	Chronic myeloproliferative disorder	chromatin, nucleoplasm	chromatin	splicing speckles, nucleolus	nuclear body	 nucleus
SYMPK	SYMPK	CLINT1	RNA shielded	2.50103369592559	0.0103788855702441	2.50103369592559	0.0103788855702441	2.50103369592559	0.0103788855702441	False		False		False	False		False		False	3' end processing	False	False				Nucleoplasm	Vesicles	nucleus	secretory	1.0	0.9586418614937507	3.84	Malignant neoplasm of stomach	Hereditary Diffuse Gastric Cancer	Schizophrenia	Nonorganic psychosis	endosome, lysosome	endosome, lysosome	splicing speckles, nucleolus	nuclear body	 vesicle
SYMPK	SYMPK	CPSF2	RNA shielded	2.28552081576607	0.00879547933911	2.28552081576607	0.00879547933911	2.28552081576607	0.00879547933911	True	Polyadenylation complex (CSTF1, CSTF2, CSTF3, SYMPK CPSF1, CPSF2, CPSF3),ALL-1 supercomplex	True	0.726	False	True	0.87	False		True	3' end processing	False	False				Nucleoplasm	Nucleoplasm	nucleus	nucleus	1.0	0.9959228088223272	0.89	Malignant neoplasm of stomach	Hereditary Diffuse Gastric Cancer	Myopia	Papillary thyroid carcinoma			splicing speckles, nucleolus	nuclear body	 chromosome
SYMPK	SYMPK	CSTF2	RNA shielded	2.41307468842402	0.0051830479644226	2.41307468842402	0.0051830479644226	2.41307468842402	0.0051830479644226	True	Polyadenylation complex (CSTF1, CSTF2, CSTF3, SYMPK CPSF1, CPSF2, CPSF3)	True	0.583	False	True	0.96	False		True	3' end processing	False	True		1426.0		Nucleoplasm	Nucleoplasm	nucleus	nucleus	1.0	0.9996256021979234	3.54	Malignant neoplasm of stomach	Hereditary Diffuse Gastric Cancer	Non-Small Cell Lung Carcinoma	Carcinoma, Transitional Cell	no prediction	nuclear body	splicing speckles, nucleolus	nuclear body	 ribonucleoprotein complex
SYMPK	SYMPK	CTSA	RNA shielded	2.38592388727367	0.0062052388772272	2.38592388727367	0.0062052388772272	2.38592388727367	0.0062052388772272	False		False		False	False		False		False	3' end processing	False	False				Nucleoplasm	Vesicles	nucleus	secretory	0.0	0.7584589094012946	0.35	Malignant neoplasm of stomach	Hereditary Diffuse Gastric Cancer	GALACTOSIALIDOSIS	GALACTOSIALIDOSIS, LATE INFANTILE	ER lumen	ER lumen	splicing speckles, nucleolus	nuclear body	
SYMPK	SYMPK	DEK	RNA mediated	2.50941272062852	0.0038840843706964	2.50941272062852	0.0038840843706964	2.50941272062852	0.0038840843706964	False		False		False	False		False		False	3' end processing	False	False				Nucleoplasm	Nucleoplasm	nucleus	nucleus	1.0	0.9975864705820582	0.33	Malignant neoplasm of stomach	Hereditary Diffuse Gastric Cancer	Breast Carcinoma	Malignant neoplasm of breast	chromatin, nucleoplasm	chromatin	splicing speckles, nucleolus	nuclear body	
SYMPK	SYMPK	ERLIN2	RNA mediated	2.89133045122857	0.0029279794533279	2.89133045122857	0.0029279794533279	2.89133045122857	0.0029279794533279	False		False		False	False		False		False	3' end processing	False	False				Nucleoplasm	Endoplasmic reticulum	nucleus	secretory	0.0	0.8490826632971391	0.26	Malignant neoplasm of stomach	Hereditary Diffuse Gastric Cancer	SPASTIC PARAPLEGIA 18, AUTOSOMAL RECESSIVE (disorder)	Spastic Paraplegia, Hereditary	ER lumen	ER lumen	splicing speckles, nucleolus	nuclear body	
SYMPK	SYMPK	H1-4	RNA shielded	3.55135851042882	0.0033532065371089	3.55135851042882	0.0033532065371089	3.55135851042882	0.0033532065371089	False		False		False	False		False		False	3' end processing	False	False				Nucleoplasm		nucleus					Malignant neoplasm of stomach	Hereditary Diffuse Gastric Cancer	RAHMAN SYNDROME	Schizophrenia			splicing speckles, nucleolus	nuclear body	
SYMPK	SYMPK	HIST1H2BJ;HIST1H2BO;HIST1H2BB;HIST2H2BE	RNA shielded	2.23450335962879	0.0109075809372863	2.23450335962879	0.0109075809372863	2.23450335962879	0.0109075809372863	False		False		False	False		False		False	3' end processing	False	False				Nucleoplasm	Nucleoplasm	nucleus	nucleus				Malignant neoplasm of stomach	Hereditary Diffuse Gastric Cancer	No Disgenet record	No Disgenet record			splicing speckles, nucleolus	nuclear body	
SYMPK	SYMPK	HIST2H3A	RNA shielded	2.89420113725726	0.0041160891618112	2.89420113725726	0.0041160891618112	2.89420113725726	0.0041160891618112	False		False		False	False		False		False	3' end processing	False	False				Nucleoplasm		nucleus		0.0	0.8022718159241556		Malignant neoplasm of stomach	Hereditary Diffuse Gastric Cancer	No Disgenet record	No Disgenet record			splicing speckles, nucleolus	nuclear body	
SYMPK	SYMPK	MAGOH;MAGOHB	RNA shielded	2.60920082093276	0.0047129937485399	2.60920082093276	0.0047129937485399	2.60920082093276	0.0047129937485399	False		False		False	False		False		False	3' end processing	False	False				Nucleoplasm	Nucleoplasm	nucleus	nucleus			-0.92	Malignant neoplasm of stomach	Hereditary Diffuse Gastric Cancer	No Disgenet record	No Disgenet record			splicing speckles, nucleolus	nuclear body	
SYMPK	SYMPK	NEFL	RNA mediated	2.38165103382618	0.0048396408043579	2.38165103382618	0.0048396408043579	2.38165103382618	0.0048396408043579	False		False		False	False		False		False	3' end processing	False	False				Nucleoplasm	Nuclear speckles	nucleus	nucleus	1.0	0.8747507802206482	4.31	Malignant neoplasm of stomach	Hereditary Diffuse Gastric Cancer	CHARCOT-MARIE-TOOTH DISEASE, AXONAL, TYPE 2E (disorder)	Charcot-Marie-Tooth disease, demyelinating, Type 1F	no prediction	miscellaneous	splicing speckles, nucleolus	nuclear body	
SYMPK	SYMPK	NEFM	Direct	3.18023450442858	0.0043450896346717	3.18023450442858	0.0043450896346717	2.00375267037911	0.006180097007643	False		False		False	False		False		False	3' end processing	False	False				Nucleoplasm	Intermediate filaments	nucleus	cytoplasm	1.0	0.9399250081317718	2.82	Malignant neoplasm of stomach	Hereditary Diffuse Gastric Cancer	Bipolar Disorder	Mental Depression			splicing speckles, nucleolus	nuclear body	
SYMPK	SYMPK	OBI1	RNA mediated	4.87585847283124	0.0009881422924901	4.87585847283124	0.0009881422924901	4.87585847283124	0.0009881422924901	False		False		False	False		False		False	3' end processing	False	False				Nucleoplasm		nucleus					Malignant neoplasm of stomach	Hereditary Diffuse Gastric Cancer	Factor 8 deficiency, acquired	Malignant neoplasm of prostate			splicing speckles, nucleolus	nuclear body	
SYMPK	SYMPK	PABPN1	RNA shielded	3.05716290748727	0.0044515852023437	3.05716290748727	0.0044515852023437	3.05716290748727	0.0044515852023437	False		False		False	False		False		False	3' end processing	False	True		1107.0		Nucleoplasm	Nucleoplasm	nucleus	nucleus	1.0	0.9997625507437649	2.29	Malignant neoplasm of stomach	Hereditary Diffuse Gastric Cancer	Muscular Dystrophy, Oculopharyngeal	Blepharoptosis			splicing speckles, nucleolus	nuclear body	
SYMPK	SYMPK	PARP1	RNA mediated	2.50408679954875	0.0047594734502993	2.50408679954875	0.0047594734502993	2.50408679954875	0.0047594734502993	False		False		False	False		False		False	3' end processing	False	False				Nucleoplasm	Nucleoplasm	nucleus	nucleus	1.0	0.9814157010441482	1.3	Malignant neoplasm of stomach	Hereditary Diffuse Gastric Cancer	Malignant neoplasm of breast	melanoma	chromatin, nucleoplasm	chromatin	splicing speckles, nucleolus	nuclear body	
SYMPK	SYMPK	PGAM5	Direct	2.48720986740279	0.0040767866272288	1.55108362241604	0.0081217555461069	2.48720986740279	0.0040767866272288	False		False		False	False		False		False	3' end processing	False	False				Nucleoplasm	Mitochondria	nucleus	cytoplasm	0.0	0.9642505317178758	0.61	Malignant neoplasm of stomach	Hereditary Diffuse Gastric Cancer	Bronchiolitis	Non-Small Cell Lung Carcinoma	mitochondrial inner membrane, mitochondrial intermembrane space, mitochondrial matrix	mitochondrial inner membrane, mitochondrial intermembrane space	splicing speckles, nucleolus	nuclear body	 plasma membrane
SYMPK	SYMPK	PHB	RNA mediated	3.47267660897294	0.0031540449342003	3.47267660897294	0.0031540449342003	3.47267660897294	0.0031540449342003	False		False		False	False		False		False	3' end processing	False	False				Nucleoplasm	Mitochondria	nucleus	cytoplasm	1.0	0.9449584446491252	0.22	Malignant neoplasm of stomach	Hereditary Diffuse Gastric Cancer	Malignant neoplasm of breast	Breast Carcinoma	no prediction	mitochondrial inner membrane, mitochondrial intermembrane space	splicing speckles, nucleolus	nuclear body	 mitochondrion
SYMPK	SYMPK	PLEC	Direct	3.88611358344838	0.0031152736918128	3.39228103672433	0.00343799482366	3.88611358344838	0.0031152736918128	False		False		False	False		False		False	3' end processing	False	False				Nucleoplasm	Cytosol;Intermediate filaments	nucleus	cytoplasm	1.0	0.990987445658164	5.02	Malignant neoplasm of stomach	Hereditary Diffuse Gastric Cancer	Epidermolysa bullosa simplex and limb girdle muscular dystrophy	Epidermolysis bullosa simplex, Ogna type	centrosome enriched, P-body enriched	centrosome	splicing speckles, nucleolus	nuclear body	
SYMPK	SYMPK	PPIG	RNA shielded	3.31333554142945	0.0028204046082499	3.31333554142945	0.0028204046082499	3.31333554142945	0.0028204046082499	False		False		False	False		False		False	3' end processing	False	True		4903.0		Nucleoplasm	Nuclear speckles	nucleus	nucleus	1.0	0.999109319807018	1.75	Malignant neoplasm of stomach	Hereditary Diffuse Gastric Cancer	Breast Carcinoma	Malignant neoplasm of breast	spliceosomal complex II	nuclear body	splicing speckles, nucleolus	nuclear body	
SYMPK	SYMPK	PRPF4B	RNA shielded	1.80108939825572	0.011288917685571	1.80108939825572	0.011288917685571	1.80108939825572	0.011288917685571	False		False		False	False		False		False	3' end processing	False	False				Nucleoplasm	Nuclear speckles	nucleus	nucleus			2.14	Malignant neoplasm of stomach	Hereditary Diffuse Gastric Cancer	Malignant neoplasm of breast	Malignant tumor of colon	splicing speckles, nucleolus	nuclear body	splicing speckles, nucleolus	nuclear body	 nucleolus
SYMPK	SYMPK	RNPS1	RNA shielded	5.48893631472874	0.0038788039062303	5.48893631472874	0.0038788039062303	5.48893631472874	0.0038788039062303	False		False		False	False		False		False	3' end processing	False	False				Nucleoplasm	Nucleoplasm	nucleus	nucleus	1.0	0.9990781011088138	4.11	Malignant neoplasm of stomach	Hereditary Diffuse Gastric Cancer	Leukemia, Myelocytic, Acute	Non-Small Cell Lung Carcinoma	splicing speckles, nucleolus	nuclear body	splicing speckles, nucleolus	nuclear body	
SYMPK	SYMPK	SON	RNA shielded	2.10579117890653	0.0064297561804633	2.10579117890653	0.0064297561804633	2.10579117890653	0.0064297561804633	False		False		False	False		False		False	3' end processing	False	False				Nucleoplasm	Nuclear speckles	nucleus	nucleus	1.0	0.9952719893903008	3.85	Malignant neoplasm of stomach	Hereditary Diffuse Gastric Cancer	Adenoid Cystic Carcinoma	Malignant neoplasm of salivary gland	splicing speckles, nucleolus	nuclear body	splicing speckles, nucleolus	nuclear body	
SYMPK	SYMPK	SRRM1	Direct	5.2761410349018	0.0037860545792202	5.2761410349018	0.0037860545792202	1.79880282401058	0.0117018283923953	False		False		False	False		False		False	3' end processing	False	False				Nucleoplasm	Nuclear speckles	nucleus	nucleus	1.0	0.99928214567017	4.74	Malignant neoplasm of stomach	Hereditary Diffuse Gastric Cancer	Alopecia		splicing speckles, nucleolus	nuclear body	splicing speckles, nucleolus	nuclear body	 nucleolus
SYMPK	SYMPK	SRRM2	Direct	3.41713068009141	0.0040767866272288	2.84646944634733	0.0053631579528736	3.41713068009141	0.0040767866272288	False		False		False	False		False		False	3' end processing	False	False				Nucleoplasm	Nuclear speckles	nucleus	nucleus	1.0	0.9984964735338896	4.28	Malignant neoplasm of stomach	Hereditary Diffuse Gastric Cancer	Amyotrophic Lateral Sclerosis	Frontotemporal Lobar Degeneration	splicing speckles, nucleolus	nuclear body	splicing speckles, nucleolus	nuclear body	 cytoplasmic ribonucleoprotein granule
SYMPK	SYMPK	STOML2	Direct	5.42703461838029	0.002820170653673	5.74255102017988	0.002820170653673	5.42703461838029	0.002820170653673	False		False		False	False		False		False	3' end processing	False	False				Nucleoplasm	Cytosol;Plasma membrane	nucleus	cytoplasm	0.0	0.8705064781638228	0.62	Malignant neoplasm of stomach	Hereditary Diffuse Gastric Cancer	Contact Dermatitis	Multiple Myeloma	mitochondrial inner membrane, mitochondrial intermembrane space, mitochondrial matrix	mitochondrial matrix	splicing speckles, nucleolus	nuclear body	
SYMPK	SYMPK	SYMPK	Direct	3.87236448810721	0.0002574002574002	3.87236448810721	0.0002574002574002	2.71828694178614	0.0008695652173913	True	Polyadenylation complex (CSTF1, CSTF2, CSTF3, SYMPK CPSF1, CPSF2, CPSF3),ALL-1 supercomplex	False		False	False		False		True	3' end processing	False	False				Nucleoplasm	Nucleoplasm	nucleus	nucleus	1.0	0.997623664686444	1.78	Malignant neoplasm of stomach	Hereditary Diffuse Gastric Cancer	Malignant neoplasm of stomach	Hereditary Diffuse Gastric Cancer	splicing speckles, nucleolus	nuclear body	splicing speckles, nucleolus	nuclear body	 chromosome
SYMPK	SYMPK	UCKL1	RNA shielded	3.03103427543938	0.0037343762211587	3.03103427543938	0.0037343762211587	3.03103427543938	0.0037343762211587	False		False		False	False		False		False	3' end processing	False	False				Nucleoplasm	Endoplasmic reticulum	nucleus	secretory	0.0	0.8306813520023655	0.56	Malignant neoplasm of stomach	Hereditary Diffuse Gastric Cancer	Hepatitis C	Acute Erythroblastic Leukemia			splicing speckles, nucleolus	nuclear body	
SYMPK	SYMPK	UPRT	RNA mediated	2.9600157823615	0.0037343762211587	2.9600157823615	0.0037343762211587	2.9600157823615	0.0037343762211587	False		False		False	False		False		False	3' end processing	False	False				Nucleoplasm	Nucleoplasm	nucleus	nucleus	0.0	0.7033241936978765	2.33	Malignant neoplasm of stomach	Hereditary Diffuse Gastric Cancer	Diabetes Mellitus, Experimental	Malignant neoplasm of pancreas			splicing speckles, nucleolus	nuclear body	
SYMPK	SYMPK	VIM	Direct	4.45983383085677	0.0028204046082499	4.45983383085677	0.0028204046082499	1.52680754351792	0.0241740325025436	False		False		False	False		False		False	3' end processing	False	False				Nucleoplasm	Intermediate filaments	nucleus	cytoplasm	1.0	0.8970362536062038	4.39	Malignant neoplasm of stomach	Hereditary Diffuse Gastric Cancer	CATARACT 30	Cataract, Pulverulent	no prediction	actin cytoskeleton, cytosol	splicing speckles, nucleolus	nuclear body	
SYMPK	SYMPK	WRN	Direct	3.48420828367465	0.0036821162053393	3.48420828367465	0.0036821162053393	2.61722558079812	0.0043810052534503	False		False		False	False		False		False	3' end processing	False	True				Nucleoplasm	Nuclear speckles	nucleus	nucleus	1.0	0.973929929839797	0.71	Malignant neoplasm of stomach	Hereditary Diffuse Gastric Cancer	Werner Syndrome	Meningioma	no prediction	nucleolus	splicing speckles, nucleolus	nuclear body	 nucleus
